Adiac,0.6649616368286445,0.6956521739130435,0.6572890025575447,0.6624040920716112,0.6751918158567775,0.6879795396419437,0.6521739130434783,0.6547314578005116,0.6777493606138107,0.6854219948849105,0.6368286445012787,0.649616368286445,0.670076726342711,0.6828644501278772,0.6777493606138107,0.6572890025575447,0.6521739130434783,0.690537084398977,0.6163682864450127,0.6879795396419437,0.6419437340153452,0.6368286445012787,0.6879795396419437,0.6854219948849105,0.6572890025575447,0.6777493606138107,0.659846547314578,0.6342710997442456,0.6777493606138107,0.6751918158567775,0.6854219948849105,0.6547314578005116,0.6675191815856778,0.6572890025575447,0.6982097186700768,0.639386189258312,0.6521739130434783,0.6521739130434783,0.6445012787723785,0.6854219948849105,0.6649616368286445,0.6828644501278772,0.6956521739130435,0.649616368286445,0.7033248081841432,0.6470588235294118,0.6624040920716112,0.6624040920716112,0.6624040920716112,0.680306905370844,0.6445012787723785,0.6828644501278772,0.6419437340153452,0.6265984654731458,0.6547314578005116,0.6342710997442456,0.6521739130434783,0.6624040920716112,0.6470588235294118,0.7058823529411765,0.680306905370844,0.6649616368286445,0.680306905370844,0.6675191815856778,0.670076726342711,0.6751918158567775,0.6649616368286445,0.670076726342711,0.6726342710997443,0.6649616368286445,0.670076726342711,0.6675191815856778,0.6854219948849105,0.6445012787723785,0.6726342710997443,0.690537084398977,0.6751918158567775,0.6854219948849105,0.6547314578005116,0.6930946291560103,0.659846547314578,0.6572890025575447,0.659846547314578,0.6342710997442456,0.6470588235294118,0.6726342710997443,0.6624040920716112,0.6675191815856778,0.6547314578005116,0.649616368286445,0.6445012787723785,0.659846547314578,0.6828644501278772,0.6675191815856778,0.6445012787723785,0.6956521739130435,0.6317135549872123,0.6624040920716112,0.6777493606138107,0.6445012787723785
ArrowHead,0.8114285714285714,0.8628571428571429,0.8228571428571428,0.8514285714285714,0.8342857142857143,0.8914285714285715,0.8857142857142857,0.8571428571428571,0.8971428571428571,0.9028571428571428,0.8457142857142858,0.8628571428571429,0.8228571428571428,0.8685714285714285,0.8628571428571429,0.88,0.8114285714285714,0.8742857142857143,0.8514285714285714,0.8514285714285714,0.9028571428571428,0.88,0.88,0.88,0.8628571428571429,0.8285714285714286,0.9085714285714286,0.84,0.8742857142857143,0.8971428571428571,0.8171428571428572,0.8857142857142857,0.8742857142857143,0.8342857142857143,0.8857142857142857,0.7942857142857143,0.8,0.8342857142857143,0.8114285714285714,0.8571428571428571,0.8857142857142857,0.84,0.8457142857142858,0.8685714285714285,0.9142857142857143,0.8514285714285714,0.8228571428571428,0.7942857142857143,0.8457142857142858,0.8857142857142857,0.8742857142857143,0.8742857142857143,0.84,0.8628571428571429,0.8457142857142858,0.8857142857142857,0.8685714285714285,0.8971428571428571,0.8857142857142857,0.88,0.8628571428571429,0.8457142857142858,0.8571428571428571,0.88,0.8742857142857143,0.8171428571428572,0.8342857142857143,0.88,0.8342857142857143,0.8914285714285715,0.8971428571428571,0.8857142857142857,0.8571428571428571,0.88,0.9028571428571428,0.8571428571428571,0.8171428571428572,0.8114285714285714,0.8628571428571429,0.8571428571428571,0.9314285714285714,0.9028571428571428,0.8628571428571429,0.8685714285714285,0.8742857142857143,0.8742857142857143,0.8742857142857143,0.8571428571428571,0.9028571428571428,0.8342857142857143,0.7885714285714286,0.8514285714285714,0.8685714285714285,0.8628571428571429,0.84,0.8457142857142858,0.8228571428571428,0.84,0.8285714285714286,0.88
Beef,0.6333333333333333,0.5666666666666667,0.5333333333333333,0.5666666666666667,0.5666666666666667,0.43333333333333335,0.5666666666666667,0.6,0.5333333333333333,0.6,0.6,0.5333333333333333,0.6,0.3,0.6,0.5666666666666667,0.43333333333333335,0.6,0.4666666666666667,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.43333333333333335,0.5,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.5,0.6333333333333333,0.43333333333333335,0.5666666666666667,0.43333333333333335,0.5,0.6,0.6,0.3333333333333333,0.6333333333333333,0.5333333333333333,0.5666666666666667,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.6,0.5,0.43333333333333335,0.6333333333333333,0.6333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.3,0.5666666666666667,0.5666666666666667,0.5,0.43333333333333335,0.6333333333333333,0.5,0.5,0.43333333333333335,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.6,0.43333333333333335,0.5,0.5333333333333333,0.43333333333333335,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.43333333333333335,0.6,0.5,0.5666666666666667,0.6,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.6,0.5,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6333333333333333,0.6,0.6,0.6,0.4666666666666667,0.4,0.6333333333333333,0.43333333333333335,0.5,0.6333333333333333,0.6333333333333333
BeetleFly,0.75,0.8,0.65,0.8,0.85,0.8,0.8,0.7,0.75,0.85,0.95,0.85,0.8,0.7,0.9,0.9,0.85,0.8,0.95,0.75,0.85,0.75,0.85,0.85,0.8,0.85,0.9,0.8,0.7,0.9,0.9,0.8,0.85,0.7,0.85,0.8,0.75,0.85,0.8,0.85,0.75,0.85,0.85,0.8,0.9,0.9,0.8,0.85,0.85,0.95,0.95,0.7,0.75,0.9,0.8,0.7,0.75,0.9,0.9,0.8,0.85,0.9,0.8,0.85,0.85,0.85,0.95,0.7,0.9,0.8,0.8,0.8,0.65,0.8,0.85,0.85,0.7,0.95,0.75,0.8,0.75,0.7,0.9,0.8,0.9,0.75,0.8,0.8,0.8,0.9,0.85,0.95,0.95,0.85,0.65,0.85,0.95,0.8,0.8,0.85
BirdChicken,0.8,0.9,1.0,0.85,0.9,0.85,0.85,0.8,0.8,0.9,0.9,0.85,0.95,0.75,0.8,0.9,0.9,0.85,0.9,0.85,0.8,1.0,0.65,0.85,0.85,0.9,0.8,0.9,0.85,0.8,0.9,0.9,0.9,0.9,0.9,0.85,0.65,0.85,0.75,0.9,0.75,1.0,0.75,0.8,0.75,0.85,0.75,0.8,0.9,0.75,0.75,0.95,0.95,0.85,0.85,0.9,0.85,0.7,0.85,0.85,0.9,0.75,0.95,0.8,0.85,0.85,0.85,0.85,0.9,0.85,0.9,0.75,0.75,0.8,1.0,0.75,0.7,0.85,0.8,1.0,0.8,0.95,0.85,0.75,0.8,0.9,0.7,0.85,0.95,0.9,1.0,0.8,0.8,0.8,1.0,0.75,1.0,0.8,0.85,0.9
Car,0.8333333333333334,0.8333333333333334,0.85,0.8,0.7666666666666667,0.8,0.7666666666666667,0.9,0.7833333333333333,0.75,0.7166666666666667,0.8666666666666667,0.8166666666666667,0.8166666666666667,0.8,0.7666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.85,0.8,0.7666666666666667,0.7833333333333333,0.8,0.7833333333333333,0.75,0.7833333333333333,0.8166666666666667,0.7333333333333333,0.8166666666666667,0.8,0.8,0.8333333333333334,0.7333333333333333,0.8,0.8333333333333334,0.8333333333333334,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8,0.75,0.8166666666666667,0.7833333333333333,0.6833333333333333,0.7666666666666667,0.8333333333333334,0.8333333333333334,0.8,0.8166666666666667,0.7,0.7833333333333333,0.8333333333333334,0.85,0.85,0.8166666666666667,0.7833333333333333,0.85,0.8833333333333333,0.7833333333333333,0.7166666666666667,0.85,0.8,0.8,0.8666666666666667,0.7,0.7833333333333333,0.75,0.8,0.9,0.7666666666666667,0.8166666666666667,0.8,0.8166666666666667,0.7166666666666667,0.7666666666666667,0.7833333333333333,0.85,0.75,0.8333333333333334,0.7666666666666667,0.75,0.8333333333333334,0.7166666666666667,0.75,0.8333333333333334,0.85,0.8166666666666667,0.8333333333333334,0.8,0.8,0.8166666666666667,0.75,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.85,0.7666666666666667,0.85
CBF,0.9977777777777778,0.9866666666666667,0.94,0.9955555555555555,0.9644444444444444,0.9944444444444445,1.0,0.9833333333333333,0.9966666666666667,1.0,1.0,0.9988888888888889,0.9911111111111112,1.0,0.9988888888888889,0.9977777777777778,0.9922222222222222,0.9955555555555555,0.9911111111111112,0.9944444444444445,0.9844444444444445,1.0,0.9922222222222222,0.9988888888888889,1.0,0.9988888888888889,0.9944444444444445,0.9988888888888889,0.9922222222222222,0.9944444444444445,0.9966666666666667,0.9877777777777778,0.9922222222222222,1.0,0.9977777777777778,0.9911111111111112,0.9977777777777778,0.9988888888888889,0.9966666666666667,0.9911111111111112,0.9966666666666667,0.9822222222222222,0.9966666666666667,0.9755555555555555,0.9955555555555555,0.9822222222222222,0.9977777777777778,0.9988888888888889,0.9711111111111111,0.9977777777777778,0.9977777777777778,1.0,0.9944444444444445,0.9844444444444445,0.9966666666666667,0.9844444444444445,0.9944444444444445,1.0,1.0,1.0,0.9944444444444445,0.9988888888888889,0.9977777777777778,0.9766666666666667,0.9944444444444445,0.9977777777777778,0.9966666666666667,0.9722222222222222,0.9966666666666667,0.9977777777777778,0.9922222222222222,0.9755555555555555,0.9977777777777778,0.9955555555555555,0.9766666666666667,0.9988888888888889,0.9977777777777778,0.9966666666666667,0.9988888888888889,0.9977777777777778,0.9988888888888889,1.0,0.9955555555555555,0.9988888888888889,0.9922222222222222,0.9966666666666667,0.9977777777777778,0.9811111111111112,0.9933333333333333,0.9866666666666667,0.9888888888888889,0.9977777777777778,0.9944444444444445,0.9877777777777778,1.0,0.9977777777777778,0.9733333333333334,0.9922222222222222,0.9966666666666667,0.9955555555555555
ChlorineConcentration,0.65625,0.6736979166666667,0.6598958333333333,0.6604166666666667,0.6770833333333334,0.6580729166666667,0.66953125,0.675,0.6611979166666667,0.65234375,0.6591145833333333,0.64375,0.6427083333333333,0.6572916666666667,0.6528645833333333,0.6640625,0.6596354166666667,0.659375,0.6471354166666666,0.64609375,0.6578125,0.6231770833333333,0.6627604166666666,0.6671875,0.6658854166666667,0.6588541666666666,0.6442708333333333,0.6421875,0.6622395833333333,0.6408854166666667,0.6684895833333333,0.6703125,0.6604166666666667,0.6578125,0.6713541666666667,0.66015625,0.6671875,0.6473958333333333,0.6763020833333333,0.6669270833333333,0.6677083333333333,0.6572916666666667,0.6541666666666667,0.6447916666666667,0.64921875,0.6494791666666667,0.66875,0.64375,0.6513020833333333,0.66171875,0.6458333333333334,0.6533854166666667,0.6661458333333333,0.6643229166666667,0.6716145833333333,0.6604166666666667,0.6536458333333334,0.6528645833333333,0.6705729166666666,0.6567708333333333,0.6580729166666667,0.6549479166666666,0.6591145833333333,0.65703125,0.6661458333333333,0.6619791666666667,0.6625,0.6609375,0.6533854166666667,0.6575520833333334,0.64921875,0.6729166666666667,0.67109375,0.6614583333333334,0.6622395833333333,0.6661458333333333,0.6625,0.6442708333333333,0.6627604166666666,0.6684895833333333,0.65625,0.66640625,0.6630208333333333,0.67109375,0.6575520833333334,0.6630208333333333,0.6520833333333333,0.6494791666666667,0.64765625,0.6677083333333333,0.6638020833333333,0.6606770833333333,0.6489583333333333,0.6575520833333334,0.6497395833333334,0.65234375,0.66953125,0.6463541666666667,0.6515625,0.66640625
CinCECGtorso,0.9420289855072463,0.9072463768115943,0.9565217391304348,0.9536231884057971,0.9869565217391304,0.9231884057971015,0.9072463768115943,0.9797101449275363,0.9536231884057971,0.9514492753623188,0.8927536231884058,0.8963768115942029,0.9710144927536232,0.9818840579710145,0.9666666666666667,0.9376811594202898,0.9550724637681159,0.9695652173913043,0.9318840579710145,0.9681159420289855,0.9268115942028986,0.972463768115942,0.8971014492753623,0.9442028985507246,0.9202898550724637,0.9536231884057971,0.9652173913043478,0.9717391304347827,0.9601449275362319,0.9586956521739131,0.9057971014492754,0.9449275362318841,0.9123188405797101,0.922463768115942,0.9253623188405797,0.9326086956521739,0.9210144927536232,0.9166666666666666,0.9905797101449275,0.9565217391304348,0.941304347826087,0.8478260869565217,0.9572463768115942,0.9826086956521739,0.9797101449275363,0.9739130434782609,0.9152173913043479,0.922463768115942,0.9942028985507246,0.9789855072463768,0.9797101449275363,0.9014492753623189,0.9514492753623188,0.9710144927536232,0.9355072463768116,0.9398550724637681,0.9833333333333333,0.9478260869565217,0.941304347826087,0.9579710144927536,0.9485507246376812,0.9659420289855073,0.946376811594203,0.9326086956521739,0.9311594202898551,0.9,0.9659420289855073,0.946376811594203,0.9326086956521739,0.9891304347826086,0.9528985507246377,0.9681159420289855,0.9753623188405797,0.936231884057971,0.991304347826087,0.9760869565217392,0.8746376811594203,0.9420289855072463,0.9739130434782609,0.8746376811594203,0.9405797101449276,0.9681159420289855,0.9449275362318841,0.9507246376811594,0.9456521739130435,0.9826086956521739,0.9601449275362319,0.9427536231884058,0.9210144927536232,0.8905797101449275,0.9456521739130435,0.9623188405797102,0.9536231884057971,0.9507246376811594,0.9217391304347826,0.986231884057971,0.9884057971014493,0.9449275362318841,0.8855072463768116,0.9471014492753623
Coffee,1.0,0.9642857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.9285714285714286,0.9642857142857143,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0
