Adiac,0.611253197,0.62915601,0.626598465,0.613810742,0.62915601,0.649616368,0.603580563,0.621483376,0.62915601,0.647058824,0.601023018,0.626598465,0.6342711,0.6342711,0.644501279,0.598465473,0.616368286,0.6342711,0.567774936,0.611253197,0.608695652,0.606138107,0.613810742,0.62915601,0.578005115,0.626598465,0.608695652,0.595907928,0.639386189,0.647058824,0.636828645,0.624040921,0.624040921,0.611253197,0.641943734,0.595907928,0.585677749,0.626598465,0.595907928,0.631713555,0.613810742,0.618925831,0.62915601,0.608695652,0.647058824,0.631713555,0.595907928,0.631713555,0.606138107,0.6342711,0.613810742,0.616368286,0.588235294,0.572890026,0.649616368,0.603580563,0.611253197,0.6342711,0.603580563,0.652173913,0.636828645,0.616368286,0.606138107,0.613810742,0.626598465,0.626598465,0.626598465,0.613810742,0.595907928,0.618925831,0.601023018,0.639386189,0.613810742,0.603580563,0.631713555,0.616368286,0.608695652,0.62915601,0.603580563,0.662404092,0.613810742,0.606138107,0.598465473,0.593350384,0.613810742,0.639386189,0.62915601,0.608695652,0.601023018,0.595907928,0.603580563,0.613810742,0.631713555,0.603580563,0.608695652,0.626598465,0.601023018,0.621483376,0.603580563,0.603580563
ArrowHead,0.8,0.834285714,0.782857143,0.845714286,0.828571429,0.868571429,0.857142857,0.834285714,0.834285714,0.885714286,0.84,0.857142857,0.817142857,0.782857143,0.817142857,0.851428571,0.805714286,0.845714286,0.834285714,0.822857143,0.891428571,0.845714286,0.851428571,0.851428571,0.851428571,0.822857143,0.857142857,0.84,0.845714286,0.874285714,0.868571429,0.857142857,0.862857143,0.857142857,0.88,0.794285714,0.765714286,0.822857143,0.788571429,0.817142857,0.874285714,0.817142857,0.828571429,0.868571429,0.891428571,0.817142857,0.805714286,0.771428571,0.834285714,0.874285714,0.851428571,0.88,0.828571429,0.862857143,0.811428571,0.88,0.851428571,0.891428571,0.88,0.845714286,0.868571429,0.817142857,0.857142857,0.862857143,0.84,0.765714286,0.817142857,0.862857143,0.817142857,0.857142857,0.862857143,0.868571429,0.857142857,0.868571429,0.891428571,0.851428571,0.8,0.805714286,0.862857143,0.845714286,0.868571429,0.874285714,0.834285714,0.811428571,0.874285714,0.851428571,0.874285714,0.845714286,0.891428571,0.811428571,0.754285714,0.8,0.891428571,0.805714286,0.8,0.811428571,0.794285714,0.834285714,0.817142857,0.897142857
Beef,0.666666667,0.566666667,0.6,0.566666667,0.533333333,0.433333333,0.6,0.633333333,0.5,0.6,0.6,0.5,0.6,0.3,0.566666667,0.533333333,0.5,0.533333333,0.466666667,0.533333333,0.533333333,0.633333333,0.433333333,0.5,0.5,0.333333333,0.533333333,0.5,0.6,0.5,0.666666667,0.466666667,0.566666667,0.433333333,0.5,0.633333333,0.566666667,0.333333333,0.633333333,0.566666667,0.533333333,0.533333333,0.666666667,0.466666667,0.566666667,0.466666667,0.466666667,0.6,0.666666667,0.6,0.466666667,0.566666667,0.3,0.533333333,0.566666667,0.5,0.466666667,0.666666667,0.466666667,0.466666667,0.4,0.533333333,0.533333333,0.566666667,0.566666667,0.633333333,0.466666667,0.5,0.466666667,0.433333333,0.5,0.533333333,0.566666667,0.533333333,0.466666667,0.633333333,0.5,0.566666667,0.566666667,0.533333333,0.733333333,0.533333333,0.6,0.5,0.366666667,0.466666667,0.533333333,0.466666667,0.666666667,0.6,0.6,0.6,0.633333333,0.466666667,0.433333333,0.633333333,0.433333333,0.433333333,0.6,0.633333333
BeetleFly,0.75,0.55,0.5,0.65,0.85,0.8,0.6,0.7,0.7,0.75,0.6,0.75,0.65,0.7,0.45,0.65,0.65,0.8,0.75,0.7,0.75,0.6,0.75,0.6,0.65,0.7,0.65,0.75,0.55,0.7,0.8,0.65,0.7,0.7,0.7,0.65,0.65,0.8,0.55,0.8,0.65,0.55,0.8,0.75,0.8,0.8,0.7,0.7,0.75,0.75,0.7,0.6,0.55,0.75,0.65,0.6,0.65,0.75,0.8,0.7,0.7,0.9,0.65,0.6,0.75,0.85,0.75,0.65,0.7,0.65,0.75,0.65,0.55,0.45,0.75,0.65,0.7,0.8,0.75,0.6,0.65,0.75,0.75,0.6,0.65,0.65,0.55,0.65,0.75,0.8,0.6,0.65,0.7,0.6,0.6,0.6,0.8,0.8,0.5,0.85
BirdChicken,0.55,0.75,0.75,0.7,0.75,0.65,0.6,0.45,0.7,0.7,0.7,0.7,0.85,0.7,0.65,0.65,0.65,0.6,0.8,0.7,0.75,0.85,0.5,0.6,0.7,0.75,0.65,0.6,0.6,0.65,0.75,0.7,0.75,0.7,0.75,0.65,0.55,0.7,0.65,0.8,0.65,0.85,0.65,0.7,0.65,0.7,0.75,0.65,0.8,0.6,0.6,0.7,0.75,0.6,0.75,0.85,0.7,0.55,0.75,0.75,0.6,0.5,0.75,0.7,0.75,0.8,0.75,0.75,0.7,0.7,0.7,0.5,0.8,0.75,0.9,0.55,0.55,0.75,0.65,0.8,0.85,0.75,0.65,0.6,0.65,0.8,0.55,0.7,0.75,0.75,0.75,0.7,0.55,0.75,0.8,0.65,0.8,0.65,0.75,0.65
Car,0.733333333,0.783333333,0.8,0.75,0.7,0.716666667,0.7,0.783333333,0.733333333,0.616666667,0.733333333,0.75,0.683333333,0.75,0.683333333,0.7,0.716666667,0.85,0.616666667,0.766666667,0.733333333,0.733333333,0.65,0.633333333,0.783333333,0.65,0.75,0.8,0.75,0.666666667,0.75,0.633333333,0.733333333,0.733333333,0.7,0.783333333,0.8,0.7,0.816666667,0.766666667,0.766666667,0.666666667,0.733333333,0.716666667,0.666666667,0.7,0.7,0.766666667,0.75,0.783333333,0.65,0.75,0.716666667,0.733333333,0.683333333,0.7,0.75,0.766666667,0.733333333,0.7,0.7,0.683333333,0.733333333,0.75,0.766666667,0.683333333,0.716666667,0.7,0.716666667,0.8,0.683333333,0.666666667,0.716666667,0.633333333,0.7,0.733333333,0.7,0.816666667,0.666666667,0.783333333,0.65,0.616666667,0.816666667,0.633333333,0.716666667,0.716666667,0.716666667,0.733333333,0.75,0.683333333,0.733333333,0.7,0.733333333,0.8,0.816666667,0.766666667,0.683333333,0.816666667,0.683333333,0.716666667
CBF,0.852222222,0.816666667,0.822222222,0.862222222,0.856666667,0.863333333,0.854444444,0.85,0.883333333,0.872222222,0.888888889,0.871111111,0.868888889,0.872222222,0.914444444,0.88,0.871111111,0.858888889,0.864444444,0.826666667,0.838888889,0.945555556,0.878888889,0.901111111,0.896666667,0.892222222,0.83,0.898888889,0.795555556,0.881111111,0.896666667,0.832222222,0.896666667,0.895555556,0.934444444,0.845555556,0.858888889,0.885555556,0.828888889,0.868888889,0.87,0.905555556,0.903333333,0.834444444,0.858888889,0.841111111,0.842222222,0.902222222,0.864444444,0.855555556,0.864444444,0.872222222,0.887777778,0.851111111,0.922222222,0.837777778,0.842222222,0.854444444,0.925555556,0.853333333,0.863333333,0.867777778,0.844444444,0.828888889,0.804444444,0.936666667,0.894444444,0.854444444,0.834444444,0.947777778,0.865555556,0.847777778,0.867777778,0.917777778,0.812222222,0.892222222,0.857777778,0.883333333,0.88,0.905555556,0.87,0.923333333,0.86,0.915555556,0.857777778,0.862222222,0.908888889,0.89,0.813333333,0.901111111,0.823333333,0.897777778,0.807777778,0.867777778,0.885555556,0.912222222,0.828888889,0.922222222,0.88,0.863333333
ChlorineConcentration,0.65,0.66953125,0.652864583,0.656510417,0.671354167,0.652604167,0.661979167,0.6671875,0.6515625,0.645052083,0.651302083,0.633333333,0.640625,0.65078125,0.644791667,0.659114583,0.653125,0.65234375,0.644010417,0.641666667,0.6484375,0.619010417,0.659114583,0.661979167,0.664583333,0.655208333,0.63828125,0.634635417,0.650260417,0.632552083,0.660677083,0.665625,0.655208333,0.653385417,0.667447917,0.65078125,0.6609375,0.642447917,0.66796875,0.659895833,0.6640625,0.64921875,0.653385417,0.634635417,0.646354167,0.640885417,0.66171875,0.636458333,0.646875,0.65078125,0.639322917,0.64140625,0.661197917,0.654947917,0.6671875,0.65,0.647135417,0.644270833,0.661197917,0.649479167,0.645833333,0.649739583,0.654947917,0.649739583,0.654166667,0.653125,0.652864583,0.65703125,0.648177083,0.65390625,0.6421875,0.670572917,0.66328125,0.65703125,0.6546875,0.659375,0.654947917,0.638541667,0.65703125,0.653645833,0.653125,0.6578125,0.6546875,0.6640625,0.647135417,0.653385417,0.644791667,0.643489583,0.640625,0.660677083,0.654947917,0.651822917,0.645052083,0.651822917,0.642447917,0.648177083,0.662239583,0.642708333,0.64375,0.663541667
CinCECGtorso,0.897101449,0.873188406,0.914492754,0.913768116,0.942753623,0.863043478,0.905797101,0.910144928,0.89057971,0.886231884,0.846376812,0.796376812,0.892028986,0.942028986,0.897101449,0.9,0.923913043,0.929710145,0.87826087,0.879710145,0.847101449,0.89057971,0.813768116,0.897101449,0.893478261,0.915942029,0.902173913,0.90942029,0.918115942,0.898550725,0.885507246,0.863043478,0.858695652,0.888405797,0.877536232,0.851449275,0.85942029,0.91884058,0.955072464,0.896376812,0.902173913,0.780434783,0.872463768,0.925362319,0.910144928,0.929710145,0.858695652,0.882608696,0.946376812,0.930434783,0.923913043,0.848550725,0.884057971,0.926811594,0.863043478,0.874637681,0.939855072,0.879710145,0.913768116,0.910144928,0.926086957,0.912318841,0.899275362,0.886231884,0.878985507,0.900724638,0.920289855,0.896376812,0.923188406,0.930434783,0.89057971,0.906521739,0.900724638,0.879710145,0.898550725,0.90942029,0.847101449,0.876811594,0.884782609,0.825362319,0.9,0.87826087,0.876811594,0.902898551,0.88115942,0.915942029,0.888405797,0.898550725,0.897101449,0.864492754,0.867391304,0.875362319,0.867391304,0.873188406,0.842028986,0.904347826,0.897826087,0.906521739,0.860869565,0.910144928
Coffee,1,0.964285714,0.964285714,1,1,1,0.964285714,1,0.892857143,1,1,0.964285714,1,0.928571429,1,1,1,0.928571429,1,1,1,1,0.964285714,1,1,0.928571429,0.964285714,0.964285714,0.928571429,0.964285714,0.928571429,1,1,1,1,0.928571429,1,1,1,0.964285714,0.928571429,1,1,0.892857143,1,1,0.964285714,1,1,0.964285714,0.928571429,1,0.964285714,1,1,0.964285714,1,1,1,1,1,1,1,0.964285714,1,0.964285714,1,1,0.964285714,1,1,1,1,1,1,1,1,1,0.964285714,0.964285714,0.892857143,1,1,0.928571429,1,1,1,0.964285714,1,0.964285714,1,1,0.964285714,1,0.964285714,0.928571429,1,1,0.928571429,1
