folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
GunPointOldVersusYoung,0.9936507936507937,0.9873015873015873,0.9873015873015873,0.9936507936507937,0.9904761904761905,0.9904761904761905,0.9936507936507937,0.9873015873015873,0.9968253968253968,0.9904761904761905,0.9841269841269841,0.9904761904761905,0.9904761904761905,0.9968253968253968,0.9936507936507937,0.9936507936507937,0.9904761904761905,0.9873015873015873,0.9936507936507937,0.9809523809523809,0.9777777777777777,0.9873015873015873,0.9936507936507937,0.9841269841269841,0.9968253968253968,0.9936507936507937,0.9873015873015873,0.9841269841269841,0.9714285714285714,0.9936507936507937
Ham,0.7142857142857143,0.8666666666666667,0.8571428571428571,0.8380952380952381,0.8857142857142857,0.8952380952380953,0.8761904761904762,0.8857142857142857,0.8380952380952381,0.8476190476190476,0.8761904761904762,0.8,0.8952380952380953,0.9142857142857143,0.8666666666666667,0.8952380952380953,0.8666666666666667,0.9047619047619048,0.819047619047619,0.8285714285714286,0.8476190476190476,0.8285714285714286,0.8666666666666667,0.8380952380952381,0.8571428571428571,0.9047619047619048,0.8285714285714286,0.9047619047619048,0.8952380952380953,0.780952380952381
HandOutlines,0.9432432432432433,0.9459459459459459,0.9351351351351351,0.9486486486486486,0.927027027027027,0.9540540540540541,0.9324324324324325,0.9648648648648649,0.9432432432432433,0.9486486486486486,0.9378378378378378,0.9351351351351351,0.9297297297297298,0.9432432432432433,0.9351351351351351,0.9324324324324325,0.9513513513513514,0.9243243243243243,0.9216216216216216,0.9324324324324325,0.9486486486486486,0.9567567567567568,0.9216216216216216,0.9324324324324325,0.9378378378378378,0.9351351351351351,0.9324324324324325,0.9162162162162162,0.9351351351351351,0.9378378378378378
Haptics,0.5194805194805194,0.5616883116883117,0.551948051948052,0.5194805194805194,0.5422077922077922,0.5324675324675324,0.5032467532467533,0.5292207792207793,0.5422077922077922,0.525974025974026,0.5616883116883117,0.512987012987013,0.5324675324675324,0.5,0.551948051948052,0.6038961038961039,0.5097402597402597,0.525974025974026,0.5032467532467533,0.577922077922078,0.5422077922077922,0.5064935064935064,0.5064935064935064,0.5357142857142857,0.564935064935065,0.5454545454545454,0.5194805194805194,0.5454545454545454,0.5227272727272727,0.512987012987013
Herring,0.671875,0.703125,0.609375,0.640625,0.609375,0.625,0.625,0.59375,0.640625,0.640625,0.65625,0.671875,0.59375,0.59375,0.625,0.578125,0.640625,0.65625,0.578125,0.625,0.609375,0.625,0.65625,0.5,0.65625,0.65625,0.671875,0.59375,0.65625,0.578125
HouseTwenty,0.9663865546218487,0.9663865546218487,0.9747899159663865,0.9831932773109243,0.957983193277311,0.957983193277311,0.9663865546218487,0.9831932773109243,0.9747899159663865,0.9243697478991597,0.957983193277311,0.9663865546218487,0.9747899159663865,0.9831932773109243,0.9915966386554622,0.9663865546218487,0.9327731092436975,0.957983193277311,0.9663865546218487,0.9411764705882353,0.9495798319327731,0.9747899159663865,0.9831932773109243,0.9495798319327731,0.8907563025210085,0.957983193277311,0.9915966386554622,0.9663865546218487,0.9747899159663865,0.9327731092436975
InlineSkate,0.47454545454545455,0.49818181818181817,0.39454545454545453,0.44363636363636366,0.509090909090909,0.41454545454545455,0.46545454545454545,0.49454545454545457,0.49454545454545457,0.42363636363636364,0.48727272727272725,0.4581818181818182,0.48363636363636364,0.49272727272727274,0.4618181818181818,0.5072727272727273,0.43272727272727274,0.5,0.4818181818181818,0.5109090909090909,0.45636363636363636,0.41818181818181815,0.38,0.43454545454545457,0.45454545454545453,0.4890909090909091,0.44545454545454544,0.41818181818181815,0.4254545454545455,0.48545454545454547
InsectEPGRegularTrain,1.0,0.9919678714859438,0.9919678714859438,0.9879518072289156,0.9919678714859438,0.9839357429718876,0.9919678714859438,0.9879518072289156,0.9959839357429718,0.9919678714859438,0.9558232931726908,0.9718875502008032,0.9919678714859438,0.9959839357429718,0.9558232931726908,0.9959839357429718,0.9959839357429718,0.9919678714859438,0.9839357429718876,0.9718875502008032,0.9919678714859438,0.9598393574297188,0.9959839357429718,1.0,0.9959839357429718,0.9879518072289156,0.9839357429718876,0.9959839357429718,0.9959839357429718,0.9799196787148594
InsectEPGSmallTrain,0.9839357429718876,0.9598393574297188,0.927710843373494,0.9598393574297188,0.9518072289156626,0.9357429718875502,0.9678714859437751,0.9116465863453815,0.927710843373494,0.8995983935742972,0.8835341365461847,0.9317269076305221,0.8875502008032129,0.8634538152610441,0.9518072289156626,0.9116465863453815,0.9799196787148594,0.9437751004016064,0.9879518072289156,0.9196787148594378,0.9196787148594378,0.9317269076305221,0.9598393574297188,0.9437751004016064,0.9357429718875502,0.9317269076305221,0.9357429718875502,0.9116465863453815,0.9518072289156626,0.9397590361445783
InsectWingbeatSound,0.6606060606060606,0.6601010101010101,0.648989898989899,0.6707070707070707,0.6656565656565656,0.6722222222222223,0.65,0.648989898989899,0.6671717171717172,0.6494949494949495,0.6535353535353535,0.65,0.6666666666666666,0.6722222222222223,0.6616161616161617,0.6636363636363637,0.6419191919191919,0.645959595959596,0.647979797979798,0.6545454545454545,0.6388888888888888,0.6565656565656566,0.6434343434343435,0.648989898989899,0.6656565656565656,0.656060606060606,0.6454545454545455,0.6611111111111111,0.6636363636363637,0.6616161616161617
