folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DistalPhalanxOutlineCorrect,0.7862318840579711,0.8079710144927537,0.8369565217391305,0.7789855072463768,0.8043478260869565,0.8333333333333334,0.8478260869565217,0.8079710144927537,0.8260869565217391,0.8297101449275363,0.7971014492753623,0.8623188405797102,0.8188405797101449,0.855072463768116,0.8442028985507246,0.8369565217391305,0.8115942028985508,0.8115942028985508,0.8079710144927537,0.8043478260869565,0.8007246376811594,0.8188405797101449,0.7934782608695652,0.822463768115942,0.8297101449275363,0.8297101449275363,0.8079710144927537,0.8115942028985508,0.7898550724637681,0.8260869565217391
DistalPhalanxTW,0.6834532374100719,0.7050359712230215,0.6834532374100719,0.7266187050359713,0.6906474820143885,0.6762589928057554,0.6834532374100719,0.7266187050359713,0.697841726618705,0.6762589928057554,0.6546762589928058,0.6834532374100719,0.6762589928057554,0.6834532374100719,0.6618705035971223,0.7050359712230215,0.6906474820143885,0.6690647482014388,0.7050359712230215,0.697841726618705,0.6762589928057554,0.6618705035971223,0.6546762589928058,0.7338129496402878,0.697841726618705,0.697841726618705,0.7122302158273381,0.6906474820143885,0.6762589928057554,0.7050359712230215
Earthquakes,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209,0.7482014388489209
ECG200,0.87,0.85,0.89,0.85,0.9,0.9,0.82,0.91,0.89,0.87,0.84,0.84,0.87,0.86,0.87,0.83,0.83,0.86,0.9,0.8,0.83,0.79,0.84,0.91,0.87,0.86,0.8,0.89,0.81,0.86
ECG5000,0.9364444444444444,0.9302222222222222,0.9342222222222222,0.9355555555555556,0.9391111111111111,0.9413333333333334,0.9373333333333334,0.9326666666666666,0.9355555555555556,0.9411111111111111,0.9346666666666666,0.9408888888888889,0.9433333333333334,0.9308888888888889,0.9337777777777778,0.9362222222222222,0.9404444444444444,0.9342222222222222,0.9342222222222222,0.9373333333333334,0.9386666666666666,0.9408888888888889,0.9368888888888889,0.9408888888888889,0.9388888888888889,0.9437777777777778,0.9373333333333334,0.9322222222222222,0.9326666666666666,0.9386666666666666
ECGFiveDays,0.9976771196283392,1.0,0.9895470383275261,0.9802555168408827,0.983739837398374,0.9895470383275261,0.9860627177700348,0.9744483159117305,0.9988385598141696,0.9802555168408827,0.991869918699187,0.9883855981416957,0.9976771196283392,0.9616724738675958,0.9976771196283392,0.9825783972125436,0.89198606271777,0.9581881533101045,0.9988385598141696,0.967479674796748,0.9442508710801394,0.9941927990708479,0.9767711962833914,0.9930313588850174,0.9965156794425087,0.9651567944250871,0.991869918699187,0.9895470383275261,0.9895470383275261,0.9500580720092915
ElectricDevices,0.6572428997535987,0.8312799896252108,0.8295940863701206,0.8400985604979899,0.8271300739203735,0.833873686940734,0.8351705355984956,0.8266113344572689,0.8216833095577746,0.8218129944235508,0.8367267539878096,0.8286862923096875,0.8268707041888211,0.8373751783166904,0.836986123719362,0.8328362080145247,0.8336143172091817,0.8312799896252108,0.8343924264038387,0.833873686940734,0.834651796135391,0.8302425106990015,0.833873686940734,0.828297237712359,0.8363376993904811,0.8319284139540916,0.8225911036182078,0.8334846323434055,0.8320580988198677,0.8333549474776294
EOGHorizontalSignal,0.48066298342541436,0.6850828729281768,0.6353591160220995,0.6823204419889503,0.6685082872928176,0.6988950276243094,0.6187845303867403,0.6353591160220995,0.6602209944751382,0.6740331491712708,0.7016574585635359,0.7071823204419889,0.649171270718232,0.6933701657458563,0.6823204419889503,0.6629834254143646,0.6740331491712708,0.6878453038674033,0.6574585635359116,0.6988950276243094,0.6767955801104972,0.7237569060773481,0.6767955801104972,0.6629834254143646,0.7154696132596685,0.6740331491712708,0.6657458563535912,0.6933701657458563,0.6602209944751382,0.6685082872928176
EOGVerticalSignal,0.39226519337016574,0.6629834254143646,0.6657458563535912,0.7044198895027625,0.6657458563535912,0.6298342541436464,0.6132596685082873,0.6325966850828729,0.6464088397790055,0.6574585635359116,0.6298342541436464,0.6740331491712708,0.6546961325966851,0.649171270718232,0.6961325966850829,0.6574585635359116,0.6408839779005525,0.6657458563535912,0.6519337016574586,0.638121546961326,0.649171270718232,0.6850828729281768,0.6243093922651933,0.6077348066298343,0.6519337016574586,0.6657458563535912,0.6574585635359116,0.6408839779005525,0.643646408839779,0.6464088397790055
EthanolLevel,0.496,0.568,0.634,0.608,0.632,0.608,0.638,0.592,0.582,0.616,0.636,0.596,0.616,0.634,0.59,0.63,0.66,0.648,0.594,0.562,0.604,0.634,0.642,0.648,0.594,0.612,0.618,0.614,0.618,0.644
